asset_code,serial_number,brand,model,asset_type,category,purchase_date,purchase_price,warranty_expiry,condition,status,apartment_code
VH-SS-A12-0001,null,null,null,Shoe Stand,Furniture,null,null,null,good,allocated,null
VH-ST-A11-0005,null,null,null,Study Table,Furniture,null,null,null,new,allocated,null
VH-ST-A11-0004,null,null,null,Study Table,Furniture,null,null,null,new,allocated,null
VH-ST-A11-0003,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-ST-A11-0002,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-ST-A11-0001,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,new,allocated,null
VH-SF-A11-0001,null,null,Marvel Sofa,Sofa,Furniture,2025-08-04,7800.00,null,new,allocated,null
VH-RO-A11-0001,null,Aqua Mars,null,RO Water Purifier,Kitchen & Dining,2025-07-31,7000.00,2026-07-31,new,allocated,null
VH-RF-A11-0001,null,Samsung,RR20C1724CU/HL/2025,Refrigerator,Appliances,2025-07-29,15290.00,null,new,allocated,null
VH-MW-A11-0001,255PULCTFU02851,Panasonic,NN-SM25JBFDG,Microwave Oven,Appliances,2025-07-29,6289.00,null,new,allocated,null
VH-MA-A11-0005,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A11-0004,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A11-0003,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A11-0002,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A11-0001,null,null,Duroflex LIVE2IN1172003600GREYFP Coir,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-IS-A11-0001,MB41134F25042085,Prestige,null,Induction Stove,Appliances,2025-08-13,1890.00,null,new,allocated,null
VH-FN-A11-0004,null,null,null,Fan,Electrical Systems,null,null,null,new,allocated,null
VH-FN-A11-0003,null,null,null,Fan,Electrical Systems,null,null,null,new,allocated,null
VH-FN-A11-0002,null,null,null,Fan,Electrical Systems,null,null,null,new,allocated,null
VH-FN-A11-0001,null,null,null,Fan,Electrical Systems,null,null,null,new,allocated,null
VH-DT-A11-0001,null,null,Dining Table,Dining Table,Furniture,2025-09-09,4600.00,null,new,allocated,null
VH-CB-A11-0003,null,null,null,Cupboard,Furniture,null,null,null,new,allocated,null
VH-CB-A11-0002,null,null,null,Cupboard,Furniture,null,null,null,new,allocated,null
VH-CB-A11-0001,null,null,null,Cupboard,Furniture,null,null,null,new,allocated,null
VH-CO-A11-0005,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,new,allocated,null
VH-CO-A11-0004,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,new,allocated,null
VH-CO-A11-0003,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,new,allocated,null
VH-CO-A11-0002,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,new,allocated,null
VH-CO-A11-0001,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,new,allocated,null
VH-CH-A11-0005,null,null,null,Chair,Furniture,null,null,null,new,allocated,null
VH-CH-A11-0004,null,null,null,Chair,Furniture,null,null,null,new,allocated,null
VH-CH-A11-0003,null,null,null,Chair,Furniture,null,null,null,new,allocated,null
VH-CH-A11-0002,null,null,null,Chair,Furniture,null,null,null,new,allocated,null
VH-CH-A11-0001,null,null,null,Chair,Furniture,null,null,null,new,allocated,null
VH-CT-A11-0001,null,null,Center Table,Center Table,Furniture,2025-08-02,1450.00,null,good,allocated,null
VH-AC-A11-0003,SEB0AZ52944,Hitachi,RAS.B312PCAIBA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,new,allocated,null
VH-AC-A11-0002,SEB0CY98738,Hitachi,RAS.B312PCAIBA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,new,allocated,null
VH-AC-A11-0001,SEB0C2745U3,Hitachi,RAS.B312PCAIBA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,new,allocated,null
